시도교육청코드,표준학교코드,학교명,소재지명
B10,7081446,서울송정초등학교,서울특별시
B10,7121312,서울송중초등학교,서울특별시
B10,7121313,서울송천초등학교,서울특별시
B10,7130140,서울송파초등학교,서울특별시
B10,7081447,서울송화초등학교,서울특별시
B10,7051134,서울수락초등학교,서울특별시
B10,7031230,서울수리초등학교,서울특별시
B10,7081448,서울수명초등학교,서울특별시
B10,7031140,서울수색초등학교,서울특별시
B10,7091397,서울수서초등학교,서울특별시
B10,7121314,서울수송초등학교,서울특별시
B10,7051135,서울수암초등학교,서울특별시
B10,7121315,서울수유초등학교,서울특별시
B10,7121316,서울숭곡초등학교,서울특별시
B10,7121317,서울숭덕초등학교,서울특별시
B10,7121318,서울숭례초등학교,서울특별시
B10,7051136,서울숭미초등학교,서울특별시
B10,7134150,서울숭신초등학교,서울특별시
B10,7121319,서울숭인초등학교,서울특별시
B10,7041135,서울시흥초등학교,서울특별시
B10,7130141,서울신가초등학교,서울특별시
B10,7081449,서울신강초등학교,서울특별시
B10,7051137,서울신계초등학교,서울특별시
B10,7081450,서울신곡초등학교,서울특별시
B10,7041136,서울신구로초등학교,서울특별시
B10,7091398,서울신구초등학교,서울특별시
B10,7081451,서울신기초등학교,서울특별시
B10,7132104,서울신길초등학교,서울특별시
B10,7132105,서울신남성초등학교,서울특별시
B10,7081452,서울신남초등학교,서울특별시
B10,7021098,서울신내초등학교,서울특별시
B10,7021099,서울신답초등학교,서울특별시
B10,7061072,서울신당초등학교,서울특별시
B10,7041137,서울신대림초등학교,서울특별시
B10,7041138,서울신도림초등학교,서울특별시
B10,7031141,서울신도초등학교,서울특별시
B10,7091399,서울신동초등학교,서울특별시
B10,7132106,서울신림초등학교,서울특별시
B10,7130142,서울신명초등학교,서울특별시
B10,7081453,서울신목초등학교,서울특별시
B10,7021100,서울신묵초등학교,서울특별시
B10,7041139,서울신미림초등학교,서울특별시
B10,7051138,서울신방학초등학교,서울특별시
B10,7132107,서울신봉초등학교,서울특별시
B10,7031142,서울신북초등학교,서울특별시
B10,7031143,서울신사초등학교,서울특별시
B10,7051139,서울신상계초등학교,서울특별시
B10,7132108,서울신상도초등학교,서울특별시
B10,7081454,서울신서초등학교,서울특별시
B10,7031144,서울신석초등학교,서울특별시
B10,7132109,서울신성초등학교,서울특별시
B10,7130143,서울신암초등학교,서울특별시
B10,7134099,서울신양초등학교,서울특별시
B10,7041140,서울신영초등학교,서울특별시
B10,7061073,서울신용산초등학교,서울특별시
B10,7132110,서울신우초등학교,서울특별시
B10,7081455,서울신원초등학교,서울특별시
B10,7081456,서울신월초등학교,서울특별시
B10,7081482,서울신은초등학교,서울특별시
B10,7134100,서울신자초등학교,서울특별시
B10,7011492,서울신정고등학교,서울특별시
B10,7081457,서울신정초등학교,서울특별시
B10,7091400,서울신중초등학교,서울특별시
B10,7051140,서울신창초등학교,서울특별시
B10,7130144,서울신천초등학교,서울특별시
B10,7051141,서울신학초등학교,서울특별시
B10,7021101,서울신현초등학교,서울특별시
B10,7051142,서울신화초등학교,서울특별시
B10,7041141,서울신흥초등학교,서울특별시
B10,7011216,서울실용음악고등학교,서울특별시
B10,7051143,서울쌍문초등학교,서울특별시
B10,7010960,서울아이티고등학교,서울특별시
B10,7130145,서울아주초등학교,서울특별시
B10,7031145,서울아현초등학교,서울특별시
B10,7031146,서울안산초등학교,서울특별시
B10,7121320,서울안암초등학교,서울특별시
B10,7041142,서울안천초등학교,서울특별시
B10,7021102,서울안평초등학교,서울특별시
B10,7091401,서울압구정초등학교,서울특별시
B10,7010465,서울애화학교,서울특별시
B10,7081458,서울양강초등학교,서울특별시
B10,7134101,서울양남초등학교,서울특별시
B10,7081459,서울양동초등학교,서울특별시
B10,7081460,서울양명초등학교,서울특별시
B10,7081461,서울양목초등학교,서울특별시
B10,7021205,서울양원숲초등학교,서울특별시
B10,7081462,서울양원초등학교,서울특별시
B10,7091402,서울양재초등학교,서울특별시
B10,7091403,서울양전초등학교,서울특별시
B10,7134102,서울양진초등학교,서울특별시
B10,7081463,서울양천초등학교,서울특별시
B10,7081464,서울양화초등학교,서울특별시
B10,7031285,서울어울초등학교,서울특별시
B10,7091404,서울언남초등학교,서울특별시
B10,7091405,서울언북초등학교,서울특별시
B10,7091406,서울언주초등학교,서울특별시
B10,7041143,서울여의도초등학교,서울특별시
B10,7010085,서울여자고등학교,서울특별시
B10,7010340,서울여자상업고등학교,서울특별시
B10,7031191,서울여자중학교,서울특별시
B10,7091407,서울역삼초등학교,서울특별시
B10,7031147,서울역촌초등학교,서울특별시
B10,7031148,서울연가초등학교,서울특별시
B10,7031149,서울연광초등학교,서울특별시
B10,7031150,서울연신초등학교,서울특별시
B10,7031151,서울연은초등학교,서울특별시
B10,7051144,서울연지초등학교,서울특별시
B10,7031152,서울연천초등학교,서울특별시
B10,7051145,서울연촌초등학교,서울특별시
B10,7031153,서울연희초등학교,서울특별시
B10,7081466,서울염경초등학교,서울특별시
B10,7081467,서울염동초등학교,서울특별시
B10,7031154,서울염리초등학교,서울특별시
B10,7081468,서울염창초등학교,서울특별시
B10,7041144,서울영남초등학교,서울특별시
B10,7081469,서울영도초등학교,서울특별시
B10,7041145,서울영동초등학교,서울특별시
B10,7041146,서울영등포초등학교,서울특별시
B10,7041147,서울영림초등학교,서울특별시
B10,7041148,서울영문초등학교,서울특별시
B10,7132111,서울영본초등학교,서울특별시
B10,7010795,서울영상고등학교,서울특별시
B10,7041149,서울영서초등학교,서울특별시
B10,7041150,서울영신초등학교,서울특별시
B10,7041151,서울영원초등학교,서울특별시
B10,7041152,서울영일초등학교,서울특별시
B10,7041153,서울영중초등학교,서울특별시
B10,7130146,서울영풍초등학교,서울특별시
B10,7132112,서울영화초등학교,서울특별시
B10,7091408,서울영희초등학교,서울특별시
B10,7010187,서울예술고등학교,서울특별시
B10,7130147,서울오금초등학교,서울특별시
B10,7041154,서울오류남초등학교,서울특별시
B10,7041155,서울오류초등학교,서울특별시
B10,7130148,서울오륜초등학교,서울특별시
B10,7051146,서울오봉초등학교,서울특별시
B10,7041156,서울오정초등학교,서울특별시
B10,7121321,서울오현초등학교,서울특별시
B10,7134103,서울옥수초등학교,서울특별시
B10,7134104,서울옥정초등학교,서울특별시
B10,7051147,서울온곡초등학교,서울특별시
B10,7041157,서울온수초등학교,서울특별시
B10,7091409,서울왕북초등학교,서울특별시
B10,7010188,서울외국어고등학교,서울특별시
B10,7010804,서울외국인학교,서울특별시
B10,7031155,서울용강초등학교,서울특별시
B10,7134105,서울용곡초등학교,서울특별시
B10,7134106,서울용답초등학교,서울특별시
B10,7051148,서울용동초등학교,서울특별시
B10,7021103,서울용두초등학교,서울특별시
B10,7134107,서울용마초등학교,서울특별시
B10,7010839,서울용산국제학교,서울특별시
B10,7061074,서울용산초등학교,서울특별시
B10,7061075,서울용암초등학교,서울특별시
B10,7051149,서울용원초등학교,서울특별시
B10,7091419,서울우면초등학교,서울특별시
B10,7091460,서울우솔초등학교,서울특별시
B10,7041158,서울우신초등학교,서울특별시
B10,7091410,서울우암초등학교,서울특별시
B10,7121322,서울우이초등학교,서울특별시
B10,7081470,서울우장초등학교,서울특별시
B10,7051150,서울원광초등학교,서울특별시
B10,7132113,서울원당초등학교,서울특별시
B10,7091411,서울원명초등학교,서울특별시
B10,7021104,서울원묵초등학교,서울특별시
B10,7132114,서울원신초등학교,서울특별시
B10,7091412,서울원촌초등학교,서울특별시
B10,7061076,서울원효초등학교,서울특별시
B10,7051151,서울월계초등학교,서울특별시
B10,7121323,서울월곡초등학교,서울특별시
B10,7081471,서울월정초등학교,서울특별시
B10,7051152,서울월천초등학교,서울특별시
B10,7081472,서울월촌초등학교,서울특별시
B10,7130245,서울위례별초등학교,서울특별시
B10,7130270,서울위례솔초등학교,서울특별시
B10,7130149,서울위례초등학교,서울특별시
B10,7121324,서울유현초등학교,서울특별시
B10,7041159,서울윤중초등학교,서울특별시
B10,7091468,서울율현초등학교,서울특별시
B10,7132115,서울은로초등학교,서울특별시
B10,7031156,서울은명초등학교,서울특별시
B10,7031232,서울은빛초등학교,서울특별시
B10,7081473,서울은정초등학교,서울특별시
B10,7031157,서울은진초등학교,서울특별시
B10,7132116,서울은천초등학교,서울특별시
B10,7031158,서울은평초등학교,서울특별시
B10,7051153,서울을지초등학교,서울특별시
B10,7134108,서울응봉초등학교,서울특별시
B10,7031159,서울응암초등학교,서울특별시
B10,7011486,서울의료보건고등학교,서울특별시
B10,7021105,서울이문초등학교,서울특별시
B10,7091413,서울이수초등학교,서울특별시
B10,7061077,서울이태원초등학교,서울특별시
B10,7010800,서울인강학교,서울특별시
B10,7121325,서울인수초등학교,서울특별시
B10,7031160,서울인왕초등학교,서울특별시
B10,7132117,서울인헌초등학교,서울특별시
B10,7010842,서울일본인학교,서울특별시
B10,7121326,서울일신초등학교,서울특별시
B10,7091414,서울일원초등학교,서울특별시
B10,7091469,서울자곡초등학교,서울특별시
B10,7134109,서울자양초등학교,서울특별시
B10,7051154,서울자운초등학교,서울특별시
B10,7130150,서울잠동초등학교,서울특별시
B10,7130151,서울잠신초등학교,서울특별시
B10,7130152,서울잠실초등학교,서울특별시
B10,7091415,서울잠원초등학교,서울특별시
B10,7130153,서울잠일초등학교,서울특별시
